We infer the transformation rule from the facts by bounded rule-based trial.
I will put my final answer inside \boxed{}.

remap (index 2 is the operator):
fact0 [!>*$$] = [|?|]: AB * CC = DED  (r.len=3, sym=['A', 'B', 'C', 'D', 'E'], |sym|=5)
fact1 [>&+$(] = [>&$(]: BF + CG = BFCG  (r.len=4, sym=['B', 'C', 'F', 'G'], |sym|=4)
fact2 [?|-&|] = [@[]: ED - FD = HJ  (r.len=2, sym=['D', 'E', 'F', 'H', 'J'], |sym|=5)
fact3 [>&+!@] = [>&!@]: BF + AH = BFAH  (r.len=4, sym=['A', 'B', 'F', 'H'], |sym|=4)
fact4 [(}-&[] = [-(!]: GK - FJ = -GA  (r.len=2 neg, sym=['A', 'F', 'G', 'J', 'K'], |sym|=5)
query [>(-&@]: BG - FH = ?

narrowing operator candidates by result length:
  '*' -> {mul, mul1, mulm1, add1, addm1}
  R1560: concat(30,89) = 3089 -> C=8,F=0,G=9,B=3
  R1561: concat(30,91) = 3091 -> C=9,F=0,G=1,B=3
  R1562: concat(30,92) = 3092 -> C=9,F=0,G=2,B=3
  R1563: concat(30,94) = 3094 -> C=9,F=0,G=4,B=3
  R1564: concat(30,95) = 3095 -> C=9,F=0,G=5,B=3
  R1565: concat(30,96) = 3096 -> C=9,F=0,G=6,B=3
  R1566: concat(30,97) = 3097 -> C=9,F=0,G=7,B=3
  R1567: concat(30,98) = 3098 -> C=9,F=0,G=8,B=3
  R1568: concat(31,02) = 3102 -> C=0,F=1,G=2,B=3
  R1569: concat(31,04) = 3104 -> C=0,F=1,G=4,B=3
  R1570: concat(31,05) = 3105 -> C=0,F=1,G=5,B=3
  R1571: concat(31,06) = 3106 -> C=0,F=1,G=6,B=3
  R1572: concat(31,07) = 3107 -> C=0,F=1,G=7,B=3
  R1573: concat(31,08) = 3108 -> C=0,F=1,G=8,B=3
  R1574: concat(31,09) = 3109 -> C=0,F=1,G=9,B=3
  R1575: concat(31,20) = 3120 -> C=2,F=1,G=0,B=3
  R1576: concat(31,24) = 3124 -> C=2,F=1,G=4,B=3
  R1577: concat(31,25) = 3125 -> C=2,F=1,G=5,B=3
  R1578: concat(31,26) = 3126 -> C=2,F=1,G=6,B=3
  R1579: concat(31,27) = 3127 -> C=2,F=1,G=7,B=3
  R1580: concat(31,28) = 3128 -> C=2,F=1,G=8,B=3
  R1581: concat(31,29) = 3129 -> C=2,F=1,G=9,B=3
  R1582: concat(31,40) = 3140 -> C=4,F=1,G=0,B=3
  R1583: concat(31,42) = 3142 -> C=4,F=1,G=2,B=3
  R1584: concat(31,45) = 3145 -> C=4,F=1,G=5,B=3
  R1585: concat(31,46) = 3146 -> C=4,F=1,G=6,B=3
  R1586: concat(31,47) = 3147 -> C=4,F=1,G=7,B=3
  R1587: concat(31,48) = 3148 -> C=4,F=1,G=8,B=3
  R1588: concat(31,49) = 3149 -> C=4,F=1,G=9,B=3
  R1589: concat(31,50) = 3150 -> C=5,F=1,G=0,B=3
  R1590: concat(31,52) = 3152 -> C=5,F=1,G=2,B=3
  R1591: concat(31,54) = 3154 -> C=5,F=1,G=4,B=3
  R1592: concat(31,56) = 3156 -> C=5,F=1,G=6,B=3
  R1593: concat(31,57) = 3157 -> C=5,F=1,G=7,B=3
  R1594: concat(31,58) = 3158 -> C=5,F=1,G=8,B=3
  R1595: concat(31,59) = 3159 -> C=5,F=1,G=9,B=3
  R1596: concat(31,60) = 3160 -> C=6,F=1,G=0,B=3
  R1597: concat(31,62) = 3162 -> C=6,F=1,G=2,B=3
  R1598: concat(31,64) = 3164 -> C=6,F=1,G=4,B=3
  R1599: concat(31,65) = 3165 -> C=6,F=1,G=5,B=3
  R1600: concat(31,67) = 3167 -> C=6,F=1,G=7,B=3
  R1601: concat(31,68) = 3168 -> C=6,F=1,G=8,B=3
  R1602: concat(31,69) = 3169 -> C=6,F=1,G=9,B=3
  R1603: concat(31,70) = 3170 -> C=7,F=1,G=0,B=3
  R1604: concat(31,72) = 3172 -> C=7,F=1,G=2,B=3
  R1605: concat(31,74) = 3174 -> C=7,F=1,G=4,B=3
  R1606: concat(31,75) = 3175 -> C=7,F=1,G=5,B=3
  R1607: concat(31,76) = 3176 -> C=7,F=1,G=6,B=3
  R1608: concat(31,78) = 3178 -> C=7,F=1,G=8,B=3
  R1609: concat(31,79) = 3179 -> C=7,F=1,G=9,B=3
  R1610: concat(31,80) = 3180 -> C=8,F=1,G=0,B=3
  R1611: concat(31,82) = 3182 -> C=8,F=1,G=2,B=3
  R1612: concat(31,84) = 3184 -> C=8,F=1,G=4,B=3
  R1613: concat(31,85) = 3185 -> C=8,F=1,G=5,B=3
  R1614: concat(31,86) = 3186 -> C=8,F=1,G=6,B=3
  R1615: concat(31,87) = 3187 -> C=8,F=1,G=7,B=3
  R1616: concat(31,89) = 3189 -> C=8,F=1,G=9,B=3
  R1617: concat(31,90) = 3190 -> C=9,F=1,G=0,B=3
  R1618: concat(31,92) = 3192 -> C=9,F=1,G=2,B=3
  R1619: concat(31,94) = 3194 -> C=9,F=1,G=4,B=3
  R1620: concat(31,95) = 3195 -> C=9,F=1,G=5,B=3
  R1621: concat(31,96) = 3196 -> C=9,F=1,G=6,B=3
  R1622: concat(31,97) = 3197 -> C=9,F=1,G=7,B=3
  R1623: concat(31,98) = 3198 -> C=9,F=1,G=8,B=3
  R1624: concat(32,01) = 3201 -> C=0,F=2,G=1,B=3
  R1625: concat(32,04) = 3204 -> C=0,F=2,G=4,B=3
  R1626: concat(32,05) = 3205 -> C=0,F=2,G=5,B=3
  R1627: concat(32,06) = 3206 -> C=0,F=2,G=6,B=3
  R1628: concat(32,07) = 3207 -> C=0,F=2,G=7,B=3
  R1629: concat(32,08) = 3208 -> C=0,F=2,G=8,B=3
  R1630: concat(32,09) = 3209 -> C=0,F=2,G=9,B=3
  R1631: concat(32,10) = 3210 -> C=1,F=2,G=0,B=3
  R1632: concat(32,14) = 3214 -> C=1,F=2,G=4,B=3
  R1633: concat(32,15) = 3215 -> C=1,F=2,G=5,B=3
  R1634: concat(32,16) = 3216 -> C=1,F=2,G=6,B=3
  R1635: concat(32,17) = 3217 -> C=1,F=2,G=7,B=3
  R1636: concat(32,18) = 3218 -> C=1,F=2,G=8,B=3
  R1637: concat(32,19) = 3219 -> C=1,F=2,G=9,B=3
  R1638: concat(32,40) = 3240 -> C=4,F=2,G=0,B=3
  R1639: concat(32,41) = 3241 -> C=4,F=2,G=1,B=3
  R1640: concat(32,45) = 3245 -> C=4,F=2,G=5,B=3
  R1641: concat(32,46) = 3246 -> C=4,F=2,G=6,B=3
  R1642: concat(32,47) = 3247 -> C=4,F=2,G=7,B=3
  R1643: concat(32,48) = 3248 -> C=4,F=2,G=8,B=3
  R1644: concat(32,49) = 3249 -> C=4,F=2,G=9,B=3
  R1645: concat(32,50) = 3250 -> C=5,F=2,G=0,B=3
  R1646: concat(32,51) = 3251 -> C=5,F=2,G=1,B=3
  R1647: concat(32,54) = 3254 -> C=5,F=2,G=4,B=3
  R1648: concat(32,56) = 3256 -> C=5,F=2,G=6,B=3
  R1649: concat(32,57) = 3257 -> C=5,F=2,G=7,B=3
  R1650: concat(32,58) = 3258 -> C=5,F=2,G=8,B=3
  R1651: concat(32,59) = 3259 -> C=5,F=2,G=9,B=3
  R1652: concat(32,60) = 3260 -> C=6,F=2,G=0,B=3
  R1653: concat(32,61) = 3261 -> C=6,F=2,G=1,B=3
  R1654: concat(32,64) = 3264 -> C=6,F=2,G=4,B=3
  R1655: concat(32,65) = 3265 -> C=6,F=2,G=5,B=3
  R1656: concat(32,67) = 3267 -> C=6,F=2,G=7,B=3
  R1657: concat(32,68) = 3268 -> C=6,F=2,G=8,B=3
  R1658: concat(32,69) = 3269 -> C=6,F=2,G=9,B=3
  R1659: concat(32,70) = 3270 -> C=7,F=2,G=0,B=3
  R1660: concat(32,71) = 3271 -> C=7,F=2,G=1,B=3
  R1661: concat(32,74) = 3274 -> C=7,F=2,G=4,B=3
  R1662: concat(32,75) = 3275 -> C=7,F=2,G=5,B=3
  R1663: concat(32,76) = 3276 -> C=7,F=2,G=6,B=3
  R1664: concat(32,78) = 3278 -> C=7,F=2,G=8,B=3
  R1665: concat(32,79) = 3279 -> C=7,F=2,G=9,B=3
  R1666: concat(32,80) = 3280 -> C=8,F=2,G=0,B=3
  R1667: concat(32,81) = 3281 -> C=8,F=2,G=1,B=3
  R1668: concat(32,84) = 3284 -> C=8,F=2,G=4,B=3
  R1669: concat(32,85) = 3285 -> C=8,F=2,G=5,B=3
  R1670: concat(32,86) = 3286 -> C=8,F=2,G=6,B=3
  R1671: concat(32,87) = 3287 -> C=8,F=2,G=7,B=3
  R1672: concat(32,89) = 3289 -> C=8,F=2,G=9,B=3
  R1673: concat(32,90) = 3290 -> C=9,F=2,G=0,B=3
  R1674: concat(32,91) = 3291 -> C=9,F=2,G=1,B=3
  R1675: concat(32,94) = 3294 -> C=9,F=2,G=4,B=3
  R1676: concat(32,95) = 3295 -> C=9,F=2,G=5,B=3
  R1677: concat(32,96) = 3296 -> C=9,F=2,G=6,B=3
  R1678: concat(32,97) = 3297 -> C=9,F=2,G=7,B=3
  R1679: concat(32,98) = 3298 -> C=9,F=2,G=8,B=3
  R1680: concat(34,01) = 3401 -> C=0,F=4,G=1,B=3
  R1681: concat(34,02) = 3402 -> C=0,F=4,G=2,B=3
  R1682: concat(34,05) = 3405 -> C=0,F=4,G=5,B=3
  R1683: concat(34,06) = 3406 -> C=0,F=4,G=6,B=3
  R1684: concat(34,07) = 3407 -> C=0,F=4,G=7,B=3
  R1685: concat(34,08) = 3408 -> C=0,F=4,G=8,B=3
  R1686: concat(34,09) = 3409 -> C=0,F=4,G=9,B=3
  R1687: concat(34,10) = 3410 -> C=1,F=4,G=0,B=3
  R1688: concat(34,12) = 3412 -> C=1,F=4,G=2,B=3
  R1689: concat(34,15) = 3415 -> C=1,F=4,G=5,B=3
  R1690: concat(34,16) = 3416 -> C=1,F=4,G=6,B=3
  R1691: concat(34,17) = 3417 -> C=1,F=4,G=7,B=3
  R1692: concat(34,18) = 3418 -> C=1,F=4,G=8,B=3
  R1693: concat(34,19) = 3419 -> C=1,F=4,G=9,B=3
  R1694: concat(34,20) = 3420 -> C=2,F=4,G=0,B=3
  R1695: concat(34,21) = 3421 -> C=2,F=4,G=1,B=3
  R1696: concat(34,25) = 3425 -> C=2,F=4,G=5,B=3
  R1697: concat(34,26) = 3426 -> C=2,F=4,G=6,B=3
  R1698: concat(34,27) = 3427 -> C=2,F=4,G=7,B=3
  R1699: concat(34,28) = 3428 -> C=2,F=4,G=8,B=3
  R1700: concat(34,29) = 3429 -> C=2,F=4,G=9,B=3
  R1701: concat(34,50) = 3450 -> C=5,F=4,G=0,B=3
  R1702: concat(34,51) = 3451 -> C=5,F=4,G=1,B=3
  R1703: concat(34,52) = 3452 -> C=5,F=4,G=2,B=3
  R1704: concat(34,56) = 3456 -> C=5,F=4,G=6,B=3
  R1705: concat(34,57) = 3457 -> C=5,F=4,G=7,B=3
  R1706: concat(34,58) = 3458 -> C=5,F=4,G=8,B=3
  R1707: concat(34,59) = 3459 -> C=5,F=4,G=9,B=3
  R1708: concat(34,60) = 3460 -> C=6,F=4,G=0,B=3
  R1709: concat(34,61) = 3461 -> C=6,F=4,G=1,B=3
  R1710: concat(34,62) = 3462 -> C=6,F=4,G=2,B=3
  R1711: concat(34,65) = 3465 -> C=6,F=4,G=5,B=3
  R1712: concat(34,67) = 3467 -> C=6,F=4,G=7,B=3
  R1713: concat(34,68) = 3468 -> C=6,F=4,G=8,B=3
  R1714: concat(34,69) = 3469 -> C=6,F=4,G=9,B=3
  R1715: concat(34,70) = 3470 -> C=7,F=4,G=0,B=3
  R1716: concat(34,71) = 3471 -> C=7,F=4,G=1,B=3
  R1717: concat(34,72) = 3472 -> C=7,F=4,G=2,B=3
  R1718: concat(34,75) = 3475 -> C=7,F=4,G=5,B=3
  R1719: concat(34,76) = 3476 -> C=7,F=4,G=6,B=3
  R1720: concat(34,78) = 3478 -> C=7,F=4,G=8,B=3
  R1721: concat(34,79) = 3479 -> C=7,F=4,G=9,B=3
  R1722: concat(34,80) = 3480 -> C=8,F=4,G=0,B=3
  R1723: concat(34,81) = 3481 -> C=8,F=4,G=1,B=3
  R1724: concat(34,82) = 3482 -> C=8,F=4,G=2,B=3
  R1725: concat(34,85) = 3485 -> C=8,F=4,G=5,B=3
  R1726: concat(34,86) = 3486 -> C=8,F=4,G=6,B=3
  R1727: concat(34,87) = 3487 -> C=8,F=4,G=7,B=3
  R1728: concat(34,89) = 3489 -> C=8,F=4,G=9,B=3
  R1729: concat(34,90) = 3490 -> C=9,F=4,G=0,B=3
  R1730: concat(34,91) = 3491 -> C=9,F=4,G=1,B=3
  R1731: concat(34,92) = 3492 -> C=9,F=4,G=2,B=3
  R1732: concat(34,95) = 3495 -> C=9,F=4,G=5,B=3
  R1733: concat(34,96) = 3496 -> C=9,F=4,G=6,B=3
  R1734: concat(34,97) = 3497 -> C=9,F=4,G=7,B=3
  R1735: concat(34,98) = 3498 -> C=9,F=4,G=8,B=3
  R1736: concat(35,01) = 3501 -> C=0,F=5,G=1,B=3
  R1737: concat(35,02) = 3502 -> C=0,F=5,G=2,B=3
  R1738: concat(35,04) = 3504 -> C=0,F=5,G=4,B=3
  R1739: concat(35,06) = 3506 -> C=0,F=5,G=6,B=3
  R1740: concat(35,07) = 3507 -> C=0,F=5,G=7,B=3
  R1741: concat(35,08) = 3508 -> C=0,F=5,G=8,B=3
  R1742: concat(35,09) = 3509 -> C=0,F=5,G=9,B=3
  R1743: concat(35,10) = 3510 -> C=1,F=5,G=0,B=3
  R1744: concat(35,12) = 3512 -> C=1,F=5,G=2,B=3
  R1745: concat(35,14) = 3514 -> C=1,F=5,G=4,B=3
  R1746: concat(35,16) = 3516 -> C=1,F=5,G=6,B=3
  R1747: concat(35,17) = 3517 -> C=1,F=5,G=7,B=3
  R1748: concat(35,18) = 3518 -> C=1,F=5,G=8,B=3
  R1749: concat(35,19) = 3519 -> C=1,F=5,G=9,B=3
  R1750: concat(35,20) = 3520 -> C=2,F=5,G=0,B=3
  R1751: concat(35,21) = 3521 -> C=2,F=5,G=1,B=3
  R1752: concat(35,24) = 3524 -> C=2,F=5,G=4,B=3
  R1753: concat(35,26) = 3526 -> C=2,F=5,G=6,B=3
  R1754: concat(35,27) = 3527 -> C=2,F=5,G=7,B=3
  R1755: concat(35,28) = 3528 -> C=2,F=5,G=8,B=3
  R1756: concat(35,29) = 3529 -> C=2,F=5,G=9,B=3
  R1757: concat(35,40) = 3540 -> C=4,F=5,G=0,B=3
  R1758: concat(35,41) = 3541 -> C=4,F=5,G=1,B=3
  R1759: concat(35,42) = 3542 -> C=4,F=5,G=2,B=3
  R1760: concat(35,46) = 3546 -> C=4,F=5,G=6,B=3
  R1761: concat(35,47) = 3547 -> C=4,F=5,G=7,B=3
  R1762: concat(35,48) = 3548 -> C=4,F=5,G=8,B=3
  R1763: concat(35,49) = 3549 -> C=4,F=5,G=9,B=3
  R1764: concat(35,60) = 3560 -> C=6,F=5,G=0,B=3
  R1765: concat(35,61) = 3561 -> C=6,F=5,G=1,B=3
  R1766: concat(35,62) = 3562 -> C=6,F=5,G=2,B=3
  R1767: concat(35,64) = 3564 -> C=6,F=5,G=4,B=3
  R1768: concat(35,67) = 3567 -> C=6,F=5,G=7,B=3
  R1769: concat(35,68) = 3568 -> C=6,F=5,G=8,B=3
  R1770: concat(35,69) = 3569 -> C=6,F=5,G=9,B=3
  R1771: concat(35,70) = 3570 -> C=7,F=5,G=0,B=3
  R1772: concat(35,71) = 3571 -> C=7,F=5,G=1,B=3
  R1773: concat(35,72) = 3572 -> C=7,F=5,G=2,B=3
  R1774: concat(35,74) = 3574 -> C=7,F=5,G=4,B=3
  R1775: concat(35,76) = 3576 -> C=7,F=5,G=6,B=3
  R1776: concat(35,78) = 3578 -> C=7,F=5,G=8,B=3
  R1777: concat(35,79) = 3579 -> C=7,F=5,G=9,B=3
  R1778: concat(35,80) = 3580 -> C=8,F=5,G=0,B=3
  R1779: concat(35,81) = 3581 -> C=8,F=5,G=1,B=3
  R1780: concat(35,82) = 3582 -> C=8,F=5,G=2,B=3
  R1781: concat(35,84) = 3584 -> C=8,F=5,G=4,B=3
  R1782: concat(35,86) = 3586 -> C=8,F=5,G=6,B=3
  R1783: concat(35,87) = 3587 -> C=8,F=5,G=7,B=3
  R1784: concat(35,89) = 3589 -> C=8,F=5,G=9,B=3
  R1785: concat(35,90) = 3590 -> C=9,F=5,G=0,B=3
  R1786: concat(35,91) = 3591 -> C=9,F=5,G=1,B=3
  R1787: concat(35,92) = 3592 -> C=9,F=5,G=2,B=3
  R1788: concat(35,94) = 3594 -> C=9,F=5,G=4,B=3
  R1789: concat(35,96) = 3596 -> C=9,F=5,G=6,B=3
  R1790: concat(35,97) = 3597 -> C=9,F=5,G=7,B=3
  R1791: concat(35,98) = 3598 -> C=9,F=5,G=8,B=3
  R1792: concat(36,01) = 3601 -> C=0,F=6,G=1,B=3
  R1793: concat(36,02) = 3602 -> C=0,F=6,G=2,B=3
  R1794: concat(36,04) = 3604 -> C=0,F=6,G=4,B=3
  R1795: concat(36,05) = 3605 -> C=0,F=6,G=5,B=3
  R1796: concat(36,07) = 3607 -> C=0,F=6,G=7,B=3
  R1797: concat(36,08) = 3608 -> C=0,F=6,G=8,B=3
  R1798: concat(36,09) = 3609 -> C=0,F=6,G=9,B=3
  R1799: concat(36,10) = 3610 -> C=1,F=6,G=0,B=3
  R1800: concat(36,12) = 3612 -> C=1,F=6,G=2,B=3
  R1801: concat(36,14) = 3614 -> C=1,F=6,G=4,B=3
  R1802: concat(36,15) = 3615 -> C=1,F=6,G=5,B=3
  R1803: concat(36,17) = 3617 -> C=1,F=6,G=7,B=3
  R1804: concat(36,18) = 3618 -> C=1,F=6,G=8,B=3
  R1805: concat(36,19) = 3619 -> C=1,F=6,G=9,B=3
  R1806: concat(36,20) = 3620 -> C=2,F=6,G=0,B=3
  R1807: concat(36,21) = 3621 -> C=2,F=6,G=1,B=3
  R1808: concat(36,24) = 3624 -> C=2,F=6,G=4,B=3
  R1809: concat(36,25) = 3625 -> C=2,F=6,G=5,B=3
  R1810: concat(36,27) = 3627 -> C=2,F=6,G=7,B=3
  R1811: concat(36,28) = 3628 -> C=2,F=6,G=8,B=3
  R1812: concat(36,29) = 3629 -> C=2,F=6,G=9,B=3
  R1813: concat(36,40) = 3640 -> C=4,F=6,G=0,B=3
  R1814: concat(36,41) = 3641 -> C=4,F=6,G=1,B=3
  R1815: concat(36,42) = 3642 -> C=4,F=6,G=2,B=3
  R1816: concat(36,45) = 3645 -> C=4,F=6,G=5,B=3
  R1817: concat(36,47) = 3647 -> C=4,F=6,G=7,B=3
  R1818: concat(36,48) = 3648 -> C=4,F=6,G=8,B=3
  R1819: concat(36,49) = 3649 -> C=4,F=6,G=9,B=3
  R1820: concat(36,50) = 3650 -> C=5,F=6,G=0,B=3
  R1821: concat(36,51) = 3651 -> C=5,F=6,G=1,B=3
  R1822: concat(36,52) = 3652 -> C=5,F=6,G=2,B=3
  R1823: concat(36,54) = 3654 -> C=5,F=6,G=4,B=3
  R1824: concat(36,57) = 3657 -> C=5,F=6,G=7,B=3
  R1825: concat(36,58) = 3658 -> C=5,F=6,G=8,B=3
  R1826: concat(36,59) = 3659 -> C=5,F=6,G=9,B=3
  R1827: concat(36,70) = 3670 -> C=7,F=6,G=0,B=3
  R1828: concat(36,71) = 3671 -> C=7,F=6,G=1,B=3
  R1829: concat(36,72) = 3672 -> C=7,F=6,G=2,B=3
  R1830: concat(36,74) = 3674 -> C=7,F=6,G=4,B=3
  R1831: concat(36,75) = 3675 -> C=7,F=6,G=5,B=3
  R1832: concat(36,78) = 3678 -> C=7,F=6,G=8,B=3
  R1833: concat(36,79) = 3679 -> C=7,F=6,G=9,B=3
  R1834: concat(36,80) = 3680 -> C=8,F=6,G=0,B=3
  R1835: concat(36,81) = 3681 -> C=8,F=6,G=1,B=3
  R1836: concat(36,82) = 3682 -> C=8,F=6,G=2,B=3
  R1837: concat(36,84) = 3684 -> C=8,F=6,G=4,B=3
  R1838: concat(36,85) = 3685 -> C=8,F=6,G=5,B=3
  R1839: concat(36,87) = 3687 -> C=8,F=6,G=7,B=3
  R1840: concat(36,89) = 3689 -> C=8,F=6,G=9,B=3
  R1841: concat(36,90) = 3690 -> C=9,F=6,G=0,B=3
  R1842: concat(36,91) = 3691 -> C=9,F=6,G=1,B=3
  R1843: concat(36,92) = 3692 -> C=9,F=6,G=2,B=3
  R1844: concat(36,94) = 3694 -> C=9,F=6,G=4,B=3
  R1845: concat(36,95) = 3695 -> C=9,F=6,G=5,B=3
  R1846: concat(36,97) = 3697 -> C=9,F=6,G=7,B=3
  R1847: concat(36,98) = 3698 -> C=9,F=6,G=8,B=3
  R1848: concat(37,01) = 3701 -> C=0,F=7,G=1,B=3
  R1849: concat(37,02) = 3702 -> C=0,F=7,G=2,B=3
  R1850: concat(37,04) = 3704 -> C=0,F=7,G=4,B=3
  R1851: concat(37,05) = 3705 -> C=0,F=7,G=5,B=3
  R1852: concat(37,06) = 3706 -> C=0,F=7,G=6,B=3
  R1853: concat(37,08) = 3708 -> C=0,F=7,G=8,B=3
  R1854: concat(37,09) = 3709 -> C=0,F=7,G=9,B=3
  R1855: concat(37,10) = 3710 -> C=1,F=7,G=0,B=3
  R1856: concat(37,12) = 3712 -> C=1,F=7,G=2,B=3
  R1857: concat(37,14) = 3714 -> C=1,F=7,G=4,B=3
  R1858: concat(37,15) = 3715 -> C=1,F=7,G=5,B=3
  R1859: concat(37,16) = 3716 -> C=1,F=7,G=6,B=3
  R1860: concat(37,18) = 3718 -> C=1,F=7,G=8,B=3
  R1861: concat(37,19) = 3719 -> C=1,F=7,G=9,B=3
  R1862: concat(37,20) = 3720 -> C=2,F=7,G=0,B=3
  R1863: concat(37,21) = 3721 -> C=2,F=7,G=1,B=3
  R1864: concat(37,24) = 3724 -> C=2,F=7,G=4,B=3
  R1865: concat(37,25) = 3725 -> C=2,F=7,G=5,B=3
  R1866: concat(37,26) = 3726 -> C=2,F=7,G=6,B=3
  R1867: concat(37,28) = 3728 -> C=2,F=7,G=8,B=3
  R1868: concat(37,29) = 3729 -> C=2,F=7,G=9,B=3
  R1869: concat(37,40) = 3740 -> C=4,F=7,G=0,B=3
  R1870: concat(37,41) = 3741 -> C=4,F=7,G=1,B=3
  R1871: concat(37,42) = 3742 -> C=4,F=7,G=2,B=3
  R1872: concat(37,45) = 3745 -> C=4,F=7,G=5,B=3
  R1873: concat(37,46) = 3746 -> C=4,F=7,G=6,B=3
  R1874: concat(37,48) = 3748 -> C=4,F=7,G=8,B=3
  R1875: concat(37,49) = 3749 -> C=4,F=7,G=9,B=3
  R1876: concat(37,50) = 3750 -> C=5,F=7,G=0,B=3
  R1877: concat(37,51) = 3751 -> C=5,F=7,G=1,B=3
  R1878: concat(37,52) = 3752 -> C=5,F=7,G=2,B=3
  R1879: concat(37,54) = 3754 -> C=5,F=7,G=4,B=3
  R1880: concat(37,56) = 3756 -> C=5,F=7,G=6,B=3
  R1881: concat(37,58) = 3758 -> C=5,F=7,G=8,B=3
  R1882: concat(37,59) = 3759 -> C=5,F=7,G=9,B=3
  R1883: concat(37,60) = 3760 -> C=6,F=7,G=0,B=3
  R1884: concat(37,61) = 3761 -> C=6,F=7,G=1,B=3
  R1885: concat(37,62) = 3762 -> C=6,F=7,G=2,B=3
  R1886: concat(37,64) = 3764 -> C=6,F=7,G=4,B=3
  R1887: concat(37,65) = 3765 -> C=6,F=7,G=5,B=3
  R1888: concat(37,68) = 3768 -> C=6,F=7,G=8,B=3
  R1889: concat(37,69) = 3769 -> C=6,F=7,G=9,B=3
  R1890: concat(37,80) = 3780 -> C=8,F=7,G=0,B=3
  R1891: concat(37,81) = 3781 -> C=8,F=7,G=1,B=3
  R1892: concat(37,82) = 3782 -> C=8,F=7,G=2,B=3
  R1893: concat(37,84) = 3784 -> C=8,F=7,G=4,B=3
  R1894: concat(37,85) = 3785 -> C=8,F=7,G=5,B=3
  R1895: concat(37,86) = 3786 -> C=8,F=7,G=6,B=3
  R1896: concat(37,89) = 3789 -> C=8,F=7,G=9,B=3
  R1897: concat(37,90) = 3790 -> C=9,F=7,G=0,B=3
  R1898: concat(37,91) = 3791 -> C=9,F=7,G=1,B=3
  R1899: concat(37,92) = 3792 -> C=9,F=7,G=2,B=3
  R1900: concat(37,94) = 3794 -> C=9,F=7,G=4,B=3
  R1901: concat(37,95) = 3795 -> C=9,F=7,G=5,B=3
  R1902: concat(37,96) = 3796 -> C=9,F=7,G=6,B=3
  R1903: concat(37,98) = 3798 -> C=9,F=7,G=8,B=3
  R1904: concat(38,01) = 3801 -> C=0,F=8,G=1,B=3
  R1905: concat(38,02) = 3802 -> C=0,F=8,G=2,B=3
  R1906: concat(38,04) = 3804 -> C=0,F=8,G=4,B=3
  R1907: concat(38,05) = 3805 -> C=0,F=8,G=5,B=3
  R1908: concat(38,06) = 3806 -> C=0,F=8,G=6,B=3
  R1909: concat(38,07) = 3807 -> C=0,F=8,G=7,B=3
  R1910: concat(38,09) = 3809 -> C=0,F=8,G=9,B=3
  R1911: concat(38,10) = 3810 -> C=1,F=8,G=0,B=3
  R1912: concat(38,12) = 3812 -> C=1,F=8,G=2,B=3
  R1913: concat(38,14) = 3814 -> C=1,F=8,G=4,B=3
  R1914: concat(38,15) = 3815 -> C=1,F=8,G=5,B=3
  R1915: concat(38,16) = 3816 -> C=1,F=8,G=6,B=3
  R1916: concat(38,17) = 3817 -> C=1,F=8,G=7,B=3
  R1917: concat(38,19) = 3819 -> C=1,F=8,G=9,B=3
  R1918: concat(38,20) = 3820 -> C=2,F=8,G=0,B=3
  R1919: concat(38,21) = 3821 -> C=2,F=8,G=1,B=3
  R1920: concat(38,24) = 3824 -> C=2,F=8,G=4,B=3
  R1921: concat(38,25) = 3825 -> C=2,F=8,G=5,B=3
  R1922: concat(38,26) = 3826 -> C=2,F=8,G=6,B=3
  R1923: concat(38,27) = 3827 -> C=2,F=8,G=7,B=3
  R1924: concat(38,29) = 3829 -> C=2,F=8,G=9,B=3
  R1925: concat(38,40) = 3840 -> C=4,F=8,G=0,B=3
  R1926: concat(38,41) = 3841 -> C=4,F=8,G=1,B=3
  R1927: concat(38,42) = 3842 -> C=4,F=8,G=2,B=3
  R1928: concat(38,45) = 3845 -> C=4,F=8,G=5,B=3
  R1929: concat(38,46) = 3846 -> C=4,F=8,G=6,B=3
  R1930: concat(38,47) = 3847 -> C=4,F=8,G=7,B=3
  R1931: concat(38,49) = 3849 -> C=4,F=8,G=9,B=3
  R1932: concat(38,50) = 3850 -> C=5,F=8,G=0,B=3
  R1933: concat(38,51) = 3851 -> C=5,F=8,G=1,B=3
  R1934: concat(38,52) = 3852 -> C=5,F=8,G=2,B=3
  R1935: concat(38,54) = 3854 -> C=5,F=8,G=4,B=3
  R1936: concat(38,56) = 3856 -> C=5,F=8,G=6,B=3
  R1937: concat(38,57) = 3857 -> C=5,F=8,G=7,B=3
  R1938: concat(38,59) = 3859 -> C=5,F=8,G=9,B=3
  R1939: concat(38,60) = 3860 -> C=6,F=8,G=0,B=3
  R1940: concat(38,61) = 3861 -> C=6,F=8,G=1,B=3
  R1941: concat(38,62) = 3862 -> C=6,F=8,G=2,B=3
  R1942: concat(38,64) = 3864 -> C=6,F=8,G=4,B=3
  R1943: concat(38,65) = 3865 -> C=6,F=8,G=5,B=3
  R1944: concat(38,67) = 3867 -> C=6,F=8,G=7,B=3
  R1945: concat(38,69) = 3869 -> C=6,F=8,G=9,B=3
  R1946: concat(38,70) = 3870 -> C=7,F=8,G=0,B=3
